Time_h,Well,OD,blank_mean,Type,Concentration,Sample,Antibiotic,Lineage,OD_blanked,Plate,sample_group,replicate
63.46055555555556,E7,0.093,0.09266666666666666,sample,8,T2,TOB,ancestor,3.3333333333333826e-4,Plate1,T-lines,1
63.46055555555556,E8,0.095,0.09266666666666666,sample,16,T2,TOB,ancestor,0.00233333333333334,Plate1,T-lines,1
63.46055555555556,E9,0.094,0.09266666666666666,sample,32,T2,TOB,ancestor,0.0013333333333333391,Plate1,T-lines,1
63.46055555555556,E10,0.095,0.09266666666666666,sample,64,T2,TOB,ancestor,0.00233333333333334,Plate1,T-lines,1
63.46055555555556,E11,0.095,0.09266666666666666,sample,128,T2,TOB,ancestor,0.00233333333333334,Plate1,T-lines,1
63.46055555555556,E12,0.097,0.09266666666666666,sample,256,T2,TOB,ancestor,0.004333333333333342,Plate1,T-lines,1
63.46055555555556,F1,0.72,0.09266666666666666,sample,0.016,T2,TOB,ancestor,0.6273333333333333,Plate1,T-lines,2
63.46055555555556,F2,0.708,0.09266666666666666,sample,0.047,T2,TOB,ancestor,0.6153333333333333,Plate1,T-lines,2
63.46055555555556,F3,0.588,0.09266666666666666,sample,0.125,T2,TOB,ancestor,0.4953333333333333,Plate1,T-lines,2
63.46055555555556,F4,0.096,0.09266666666666666,sample,0.38,T2,TOB,ancestor,0.003333333333333341,Plate1,T-lines,2
63.46055555555556,F5,0.095,0.09266666666666666,sample,1,T2,TOB,ancestor,0.00233333333333334,Plate1,T-lines,2
63.46055555555556,F6,0.096,0.09266666666666666,sample,3,T2,TOB,ancestor,0.003333333333333341,Plate1,T-lines,2
63.46055555555556,F7,0.094,0.09266666666666666,sample,8,T2,TOB,ancestor,0.0013333333333333391,Plate1,T-lines,2
63.46055555555556,F8,0.095,0.09266666666666666,sample,16,T2,TOB,ancestor,0.00233333333333334,Plate1,T-lines,2
63.46055555555556,F9,0.094,0.09266666666666666,sample,32,T2,TOB,ancestor,0.0013333333333333391,Plate1,T-lines,2
63.46055555555556,F10,0.096,0.09266666666666666,sample,64,T2,TOB,ancestor,0.003333333333333341,Plate1,T-lines,2
63.46055555555556,F11,0.096,0.09266666666666666,sample,128,T2,TOB,ancestor,0.003333333333333341,Plate1,T-lines,2
63.46055555555556,F12,0.097,0.09266666666666666,sample,256,T2,TOB,ancestor,0.004333333333333342,Plate1,T-lines,2
63.46055555555556,G1,0.745,0.09266666666666666,sample,0.016,T2,TOB,ancestor,0.6523333333333333,Plate1,T-lines,3
63.46055555555556,G2,0.738,0.09266666666666666,sample,0.047,T2,TOB,ancestor,0.6453333333333333,Plate1,T-lines,3
63.46055555555556,G3,0.641,0.09266666666666666,sample,0.125,T2,TOB,ancestor,0.5483333333333333,Plate1,T-lines,3
63.46055555555556,G4,0.098,0.09266666666666666,sample,0.38,T2,TOB,ancestor,0.005333333333333343,Plate1,T-lines,3
63.46055555555556,G5,0.095,0.09266666666666666,sample,1,T2,TOB,ancestor,0.00233333333333334,Plate1,T-lines,3
63.46055555555556,G6,0.094,0.09266666666666666,sample,3,T2,TOB,ancestor,0.0013333333333333391,Plate1,T-lines,3
